rent,price,square,bedrooms,bathrooms,balcony,house_direction,legal_info,furniture,hurried,floors,basement
False,5 tỷ,60.0,,,False,,False,False,False,3,False
False,4.6 tỷ,48.0,,,False,,False,False,False,0,False
False,,,,,False,,False,False,False,0,False
False,,,,,False,,False,False,False,0,False
False,4 tỷ,,,,False,,False,False,False,5,False
False,,,,,False,,False,False,False,0,False
False,,,,,False,,False,False,False,0,False
False,,,,,False,,False,False,False,0,False
False,,33.0,,,False,,False,False,False,3,False
False,4 tỷ,44.0,,,False,,False,False,False,3,False
False,3 tỷ,52.0,,,False,,False,False,False,0,False
False,4tỷ,55.0,,,False,,True,False,False,0,False
False,4tỷ,,3.0,,False,,False,False,False,4,False
True,,450.0,,,False,,False,False,False,0,False
False,,,,,False,,False,False,False,0,False
False,17tỷ,,,,False,,False,True,False,4,False
False,17tỷ,,,,False,,False,True,False,4,False
False,,,,,False,,False,False,False,0,False
False,,,,,False,,False,False,False,0,False
False,7.5tỷ,,,,False,,False,False,False,0,False
False,6.99 tỷ,,,,False,,False,True,False,0,False
False,,,,,False,,False,False,False,0,False
False,,98.0,,,False,,True,False,False,2,False
False,12 tỷ,80.0,,,False,,False,False,False,4,False
False,,68.0,,,False,,False,False,False,2,False
False,"4,8 tỷ",31.0,,,False,,False,False,False,0,False
False,"8,5 tỷ",,,,False,,False,False,False,3,False
False,6.9 tỷ,64.0,,,False,,False,False,False,3,False
False,4.35 tỷ,56.0,,,False,,False,False,False,2,False
False,4 tỷ,35.0,4.0,,False,,False,False,False,0,False
False,3 tỷ,,,,False,,False,False,False,0,False
False,3 tỷ,,,,False,,False,False,False,0,False
False,3 tỷ,,,,False,,False,False,False,0,False
False,1 tỷ,,,,False,,False,False,False,0,False
False,3.3 tỷ,56.0,,,False,,True,False,False,0,False
False,,60.0,,,False,,False,False,False,0,False
False,4.6 tỷ,,,,False,,False,False,False,0,False
False,"4,7 tỷ",75.0,,,False,,False,False,False,0,False
False,"1,38 tỷ",,,,False,,False,False,False,3,False
False,,39.0,,,False,,False,False,False,0,False
False,,66.0,,,False,,False,False,False,4,False
False,6.3 tỷ,100.0,,,False,,False,False,False,0,False
False,"6,5 tỷ",,,,False,,False,False,False,4,False
False,7.6 tỷ,81.0,,,False,,False,False,False,0,False
False,4.2 tỷ,,,,False,,False,False,False,2,False
False,,66.0,,,False,,False,False,False,4,False
False,10 tỷ,140.0,,,False,,False,False,False,0,False
False,3.2 tỷ,37.0,,,False,,False,False,False,2,False
False,,,,,False,,False,False,False,0,False
False,3.4 tỷ,,,,False,,True,False,False,0,False
False,,60.0,,,False,,True,False,False,2,False
False,7 tỷ,230.0,,,False,,False,False,False,0,False
False,10.5 tỷ,300.0,,,False,,False,False,False,0,False
False,,,,,False,,False,True,False,4,False
False,"17,5 tỷ",,,,False,,False,False,False,1,False
False,"17,5 tỷ",,,,False,,False,False,False,1,False
False,,48.0,,,False,,False,False,False,0,False
False,4.6 tỷ,,,,False,,False,False,False,5,False
False,3 tỷ,21.0,,,False,,False,False,False,3,False
False,3 tỷ,80.0,,,False,,False,False,False,0,False
False,,,,,False,,False,False,False,4,False
False,5.9 tỷ,50.0,,,False,,False,False,False,3,False
False,,,,,False,,False,False,False,0,False
False,7 tỷ,,,,False,đông,False,False,False,2,False
False,,,,,False,,False,False,False,0,False
False,,,,,False,,False,False,False,0,False
False,5 tỷ,80.0,,,False,,False,False,False,0,False
False,5.6 tỷ,46.0,,,False,,False,False,True,2,False
False,,47.0,,,False,,True,False,False,4,False
False,5 tỷ,,,,False,,False,False,True,0,False
False,5 tỷ,,3.0,,False,,False,False,False,2,False
False,4 tỷ,,,,False,,False,True,False,0,False
False,200 triệu,,,,False,,False,False,False,0,False
False,5 tỷ,84.0,,,False,,False,False,False,2,False
False,1tỷ,80.0,,,False,,False,False,True,4,False
False,,106.0,5.0,,False,,False,False,False,4,False
False,6.x tỷ,70.0,,,False,,False,False,False,0,False
False,5.45 tỷ,73.0,,,False,,False,False,False,4,False
False,,,,,False,,True,False,False,1,False
False,11 tỷ,173.0,,,False,,False,False,False,4,False
False,,63.0,,,False,,True,False,False,4,False
False,,63.0,,,False,,False,False,False,0,False
False,4.8 tỷ,,,,False,,False,False,False,3,False
False,,88.0,,,False,,True,False,False,0,False
False,"3,5 tỷ",43.0,,,False,,False,False,False,0,False
False,2 tỷ,38.0,,,False,,False,False,False,0,False
False,2 tỷ,,,,False,,False,False,False,0,False
False,,,3.0,,False,,False,False,False,6,False
False,1tỷ,,4.0,,False,,False,False,False,0,False
False,8.x tỷ,70.0,,,False,,False,False,True,4,False
False,18 tỷ,,,,False,,False,False,False,4,False
False,,,,,False,,False,False,False,1,False
False,6.x tỷ,31.0,,,False,,False,False,False,0,False
False,"5,4 tỷ",50.0,,,False,đông,False,False,False,0,False
False,6 tỷ,80.0,,,False,,True,False,False,0,False
False,"6,9 tỷ",71.0,,,False,,False,False,False,0,False
False,"17,9 tỷ",,,,False,,False,False,False,3,False
False,3 tỷ,,,,False,,False,False,False,0,False
False,6tỷ,,4.0,,False,,False,False,False,0,False
False,,,,,False,,True,False,True,0,False
False,"4,5 tỷ",,,,False,,False,False,False,3,False
False,,,,,False,,False,False,False,0,False
False,6.x tỷ,70.0,,,False,,False,False,False,0,False
False,6 tỷ,,,,False,,False,False,False,2,False
False,,80.0,7.0,,False,,True,False,False,5,False
False,,,,,False,,True,False,False,0,False
False,"3,5 tỷ",32.0,,,False,,False,False,False,0,False
False,125 triệu,60.4,,,False,,False,False,False,0,False
False,5.1 tỷ,59.0,,,False,,False,False,False,2,False
False,,62.0,,,False,,False,False,False,0,False
False,8 tỷ,143.0,,,False,,False,False,False,3,False
False,13.5 tỷ,50.0,,,False,,False,False,False,0,False
False,,,,,False,,False,False,False,2,False
False,80 tỷ,,,,False,,False,False,False,0,False
False,5 tỷ,,,,False,,False,False,False,4,False
False,2.5 tỷ,,,,False,,False,False,False,3,False
False,,40.0,,,False,,False,False,False,2,False
False,5.6 tỷ,,,,False,,False,False,False,3,False
False,4 tỷ,50.0,,,False,,False,False,False,0,False
False,2 tỷ,,,,False,,False,False,True,0,False
False,8 tỷ,52.0,,,False,,False,False,False,0,False
False,,100.0,,,False,,True,False,False,3,False
False,"11,5 tỷ",67.0,,,False,,False,False,True,6,False
False,"15,3 tỷ",86.0,9.0,,False,,False,False,False,6,False
False,"15,5 tỷ",120.0,,,False,,False,True,False,0,False
False,"14,5 tỷ",96.0,,,False,,False,False,False,0,False
False,"19,8 tỷ",110.0,,,False,nam,False,False,False,0,False
False,,,,,False,,False,False,False,0,False
False,"14,8 tỷ",84.0,,,False,,False,False,False,5,False
False,23 tỷ,99.0,,,False,,False,False,False,0,True
False,5 tỷ,180.0,,,False,,False,False,False,7,True
False,33 tỷ,210.0,,,False,,False,False,False,0,False
False,9 tỷ,95.0,,,False,,False,False,True,0,True
False,"14,8 tỷ",100.0,,,False,,False,False,False,4,False
False,22.5 tỷ,88.0,,,False,,False,False,False,5,False
False,800triệu,100.0,,,False,,False,False,False,5,False
False,1 tỷ,,,,False,,False,False,True,0,False
False,155triệu,160.0,,,False,,False,False,False,5,False
False,"2,99 tỷ",30.0,,,False,đông,False,False,False,2,False
False,"2,99 tỷ",30.0,,,False,đông,False,False,False,2,False
False,13 tỷ,155.0,,,False,,False,False,False,5,True
False,16.5 tỷ,90.0,,,False,,False,False,False,5,False
False,15.5 tỷ,90.0,,,False,,False,False,False,5,False
False,18 tỷ,275.0,,,False,,False,False,False,6,True
False,120triệu,100.0,,,False,,False,False,False,0,False
False,15.5 tỷ,70.0,,,False,,False,False,False,4,False
False,6 tỷ,158.0,,,False,,False,False,True,2,False
False,3 tỷ,,,,False,,False,False,False,1,False
False,5.8 tỷ,47.0,,,False,,False,False,True,4,False
False,4 tỷ,55.0,,,False,,False,False,False,2,False
False,6 tỷ,,,,False,,False,False,False,0,False
False,6.1 tỷ,,,,False,,False,False,False,3,False
False,5 tỷ,83.0,2.0,2.0,False,,False,False,True,2,False
False,6 tỷ,140.0,3.0,,False,,True,False,False,3,False
False,,,,,False,,False,False,True,0,False
False,4.7 tỷ,48.0,3.0,,False,,False,False,True,2,False
False,5.6 tỷ,54.0,,,False,,False,False,False,0,False
False,4 tỷ,30.0,,,False,,False,False,False,2,False
False,57 triệu,77.0,,,False,đông,False,False,False,4,False
False,,,,,False,,True,False,False,2,False
False,,106.0,,,False,,True,False,False,4,False
False,"11,5 tỷ",143.0,,,False,,False,False,False,0,False
False,"7,5 tỷ",55.0,,,False,,False,False,False,3,False
False,,,,,False,,False,False,False,0,False
False,,60.0,,,False,,False,False,False,0,False
False,5 tỷ,32.0,,,False,,False,False,False,4,False
False,,89.0,,,False,,False,False,False,0,False
False,,89.0,,,False,,False,False,False,0,False
False,4.95 tỷ,,,,False,,False,False,False,4,False
False,5.9 tỷ,50.0,,,False,,False,False,True,4,False
False,4.1 tỷ,,,,False,,False,False,False,0,False
False,1 tỷ,51.0,,,False,,False,False,True,0,False
False,4.95 tỷ,,,,False,,False,False,False,4,False
False,330triệu,,,,False,,True,False,True,0,False
False,6.9 tỷ,,,,False,,False,False,False,0,False
False,5.5 tỷ,50.0,2.0,,False,,False,False,True,2,False
False,2 tỷ,34.0,,,False,,False,False,False,2,False
False,"5,7 tỷ",,,,False,,False,False,False,0,False
False,,68.0,,,False,,False,False,False,0,False
False,4 tỷ,,4.0,,False,,True,False,True,3,False
False,5 tỷ,130.0,,,False,,False,False,False,0,False
False,24 tỷ,,,,False,nam,False,False,False,3,False
False,5.5 tỷ,53.0,2.0,,False,,False,False,True,2,False
False,1tỷ,45.0,,,False,,False,False,True,0,False
False,6 tỷ,64.0,,,False,,False,False,False,0,False
False,2 tỷ,29.0,,,False,,False,False,False,2,False
False,2.9 tỷ,,,,False,,False,False,False,2,False
False,2 tỷ,40.0,,,False,,False,False,False,0,False
False,4 tỷ,72.0,,,False,đông,False,False,False,2,False
False,4.7 tỷ,52.0,,,False,,True,False,False,5,False
False,,79.0,,,False,,False,False,False,0,False
False,,84.0,,,False,,False,False,False,0,False
False,8tỷ,,6.0,,False,,False,False,False,5,False
False,,42.0,,,False,,False,True,False,0,False
False,5.7 tỷ,78.0,,,False,,False,False,False,3,False
False,3.95 tỷ,36.0,,,False,,True,False,False,2,False
False,4 tỷ,48.0,3.0,,False,,False,True,True,3,False
False,5tỷ,55.0,,,False,,False,False,False,0,False
False,,24.0,,,False,,False,False,False,0,False
False,2 tỷ,29.0,,,False,,False,False,False,0,False
False,3 tỷ,90.0,,,False,,False,True,True,6,False
False,,,,,False,,False,False,False,0,False
False,"4,6 tỷ",,,,False,,False,False,False,0,False
False,6.6 tỷ,,,,False,,False,False,False,0,False
False,8.5 tỷ,36.0,,,False,,False,False,False,5,False
False,6tỷ,,,,False,,False,False,False,0,False
False,,75.0,,,False,,False,False,False,0,False
False,,29.0,4.0,,False,,False,False,False,0,False
False,3.3 tỷ,,,,False,,False,False,False,0,False
False,13 tỷ,,,,False,tây,False,False,False,4,False
False,3.5 tỷ,,,,False,,False,False,False,4,False
False,7.8 tỷ,91.0,,,False,,False,False,False,3,False
False,4tỷ,104.0,,,False,,False,False,False,2,False
False,,90.0,,,False,,True,False,False,0,False
False,2 tỷ,23.0,,,False,,False,False,False,2,False
False,4 tỷ,,,,False,,False,False,False,0,False
False,5.1 tỷ,,,,False,đông,False,False,False,0,False
False,,,,,False,,False,False,False,2,False
False,2.95 tỷ,,,,False,,False,False,False,0,False
False,3.9 tỷ,60.0,,,False,,False,False,False,2,False
False,,,,,False,,False,False,False,0,False
False,,,,,False,,False,False,False,0,False
False,,,,,False,,False,False,False,0,False
False,9 tỷ,73.0,,,False,,False,False,False,4,False
False,16 tỷ,,,,False,,False,False,False,0,False
False,4.x tỷ,60.0,,,False,,False,False,False,2,False
False,,56.0,,,False,,False,False,True,2,False
False,,,,,False,,False,False,False,0,False
False,7 tỷ,,,,False,,False,False,True,0,False
False,"3,3 tỷ",42.0,,,False,,False,False,False,0,False
False,,,,,False,,False,False,False,0,False
False,,,,,False,,False,False,False,0,False
False,,,,,False,,False,False,False,0,False
False,3 tỷ,30.0,,,False,,False,False,False,0,False
False,,,,,False,,False,False,False,3,False
False,,,,,False,,False,False,False,4,False
False,1tỷ,,,,False,,False,False,False,3,False
False,,,,,False,,False,False,False,2,False
False,,,,,False,,False,False,False,2,False
False,2.x tỷ,60.0,,,False,,False,False,False,2,False
False,9.9 tỷ,,,,False,,True,False,True,0,False
False,30 tỷ,,,,False,,False,False,False,0,False
False,,,,,False,,False,False,False,0,False
False,8.x tỷ,60.0,,,False,,False,True,True,0,False
False,3tỷ,,,,False,,False,False,False,0,False
False,5.x tỷ,,,,False,,False,False,False,5,False
False,5.x tỷ,39.0,,,False,,True,False,False,0,False
False,8 tỷ,80.0,,,False,,False,False,True,6,False
False,7.3 tỷ,,,,False,,False,False,False,4,False
False,12.9 tỷ,,,,False,,False,False,False,0,False
False,16.5 tỷ,130.0,,,False,,False,False,False,5,False
False,5.9 tỷ,,,,False,,False,False,False,3,False
False,,68.0,,,False,,False,False,False,3,False
False,,,,,False,,False,False,False,0,False
False,5.75 tỷ,110.0,,,False,,False,False,False,4,False
False,6 tỷ,67.0,,,False,,True,False,True,5,False
False,"5,999 tỷ",80.0,,,False,,False,False,False,4,False
False,5.2 tỷ,,,,False,,False,False,False,0,False
False,9 tỷ,205.0,,,False,,False,False,False,0,False
False,5.6 tỷ,,,,False,,False,False,False,3,False
False,11 tỷ,,,,False,,False,False,False,0,False
False,6.x tỷ,52.0,,,False,,False,False,False,3,False
False,"6,6 tỷ",55.0,,,False,,False,False,False,0,False
False,"6,6 tỷ",55.0,,,False,,False,False,False,0,False
False,4.6 tỷ,60.0,,,False,,False,False,False,0,False
False,"4,55 tỷ",,,,False,,False,False,False,1,False
False,7tỷ,,,,False,,False,False,False,0,False
False,5.x tỷ,,,,False,,False,False,True,6,False
False,"3,95 tỷ",,,,False,,False,False,False,0,False
False,5.4 tỷ,,,,False,tây,False,False,False,0,False
False,10 tỷ,270.0,,,False,,False,False,False,3,False
False,,,,,False,,False,False,True,3,False
False,,31.0,,,False,,True,False,True,0,False
False,4.35 tỷ,,,,False,,True,False,False,3,False
False,,,,,False,,False,False,False,0,False
False,,,,,False,,False,False,False,0,False
False,700 triệu,,,,False,,True,False,False,4,False
False,,90.0,,,False,,False,False,False,0,False
False,6 tỷ,56.0,,,False,,False,False,True,4,False
False,,82.0,,,False,,False,False,False,3,False
False,10.5 tỷ,270.0,,,False,,False,False,False,0,False
False,,36.0,,,False,,False,False,False,3,False
False,,,2.0,,False,,False,False,False,0,False
False,"1,2 tỷ",,,,False,đông,False,False,False,3,False
False,,,,,False,,False,False,True,0,False
False,,,,,False,,False,False,False,0,False
False,4.8 tỷ,,,,False,,False,False,False,0,False
False,,,,,False,,False,False,False,0,False
False,10 tỷ,270.0,,,False,,False,False,False,3,False
False,"4,2 tỷ",58.0,,,False,,False,False,False,2,False
False,5 tỷ,57.0,,,False,,False,False,False,2,False
False,4.x tỷ,,,,False,,False,False,False,0,False
False,"15,5 tỷ",120.0,,,False,,False,True,False,0,False
False,"15,5 tỷ",120.0,,,False,,False,True,False,0,False
False,8.6 tỷ,,,,False,,False,False,False,4,False
False,6 tỷ,,,,False,,False,False,False,0,False
False,,,,,False,,False,False,False,0,False
False,,,,,False,,False,False,False,2,False
False,6.25 tỷ,,,,False,,False,False,False,3,False
False,"14,8 tỷ",,,,False,,False,False,False,0,False
False,5 tỷ,56.0,,,False,đông,False,False,False,2,False
False,4 tỷ,,4.0,,False,tây,True,False,True,3,False
False,,,,,False,,False,False,False,0,False
False,,,,,False,,False,False,False,0,False
False,,,,,False,,False,False,False,0,False
False,4.x tỷ,56.0,,,False,,False,False,False,0,False
False,4.9 tỷ,80.0,,,False,,True,False,False,3,False
False,7.4 tỷ,110.0,,,False,,False,False,False,3,False
False,4 tỷ,44.0,,,False,,False,False,False,3,False
False,,115.0,,,False,,False,False,False,0,False
False,"4,9 tỷ",44.0,,,False,,False,False,False,0,False
False,5.5 tỷ,76.0,,,False,,False,False,False,3,False
False,690 triệu,58.0,,,False,,False,False,True,0,False
False,,,,,False,,False,False,True,0,False
False,6 tỷ,63.0,,,False,,False,False,False,3,False
False,4 tỷ,,,,False,,False,False,False,0,False
False,3 tỷ,35.0,,,False,,False,False,False,0,False
False,300 triệu,,,,False,,False,False,True,0,False
False,2 tỷ,43.0,2.0,,False,,False,False,True,0,False
False,5.x tỷ,40.0,,,False,,False,False,False,3,False
False,7tỷ,,,,False,,False,False,False,0,False
False,4 tỷ,120.0,,,False,,False,False,False,0,False
False,6.65 tỷ,120.0,,,False,,False,False,False,0,False
False,59 tỷ,,,,False,,False,False,False,2,True
False,5 tỷ,34.0,,,False,,False,False,False,4,False
False,620 triệu,60.0,,,False,,False,False,True,0,False
False,6.4 tỷ,,,,False,,False,False,False,3,False
False,9.2 tỷ,,,,False,,False,False,False,0,False
False,1.8 tỷ,37.6,,,False,,False,False,True,0,False
False,4.19 tỷ,,,,False,,False,False,False,1,False
False,,,2.0,,False,,False,False,False,0,False
False,,,,,False,,False,False,False,0,False
False,2 tỷ,60.5,,,False,,False,False,False,0,False
False,,43.0,,,False,,True,False,False,2,False
False,"5,1 tỷ",,,,False,,False,False,False,0,False
False,"6,4 tỷ",47.0,,,False,,False,False,False,3,False
False,,40.0,,,False,,False,False,False,0,False
False,6.9 tỷ,53.0,,,False,,False,False,False,4,False
False,6.1 tỷ,,,,False,,False,False,False,3,False
False,6.1 tỷ,,,,False,,False,False,False,3,False
False,5.3 tỷ,,,,False,,False,False,False,0,False
False,7.2 tỷ,,,,False,,False,False,False,0,False
False,4.x tỷ,60.0,,,False,,False,False,False,2,False
